Drug1_ID,Drug2_ID,Y,Neg samples
DB01081,DB11106,48,DB00877$t
DB00682,DB00806,5,DB01587$h
DB00947,DB01601,46,DB06410$t
DB00818,DB09342,48,DB01122$h
DB00631,DB08931,48,DB01195$h
DB00806,DB01021,59,DB05381$h
DB00328,DB00745,46,DB00613$h
DB08918,DB00203,46,DB06819$t
DB00615,DB08828,3,DB00493$h
DB00244,DB08905,48,DB00427$h
DB01184,DB00321,19,DB00888$t
DB01615,DB00571,59,DB00384$t
DB00514,DB00182,63,DB00432$t
DB01149,DB01601,72,DB09147$h
DB00752,DB00178,59,DB11699$t
DB00831,DB00906,48,DB00888$t
DB01320,DB00976,3,DB09211$h
DB03756,DB06414,46,DB08983$h
DB06212,DB01587,72,DB00658$t
DB00613,DB00678,72,DB06261$t
DB00818,DB01219,48,DB01611$t
DB00184,DB01015,46,DB00818$t
DB08873,DB06414,74,DB13142$h
DB00608,DB09211,69,DB00336$h
DB01028,DB00395,48,DB00655$h
DB00806,DB01023,59,DB08871$h
DB01339,DB00318,48,DB08871$h
DB00869,DB01021,59,DB09021$h
DB06414,DB08943,72,DB00954$t
DB00571,DB00736,46,DB00210$t
DB00699,DB00625,48,DB00807$t
DB00655,DB01601,46,DB01607$h
DB01433,DB00323,48,DB00395$h
DB09166,DB00203,46,DB06152$t
DB00850,DB05219,46,DB01364$t
DB00818,DB00752,46,DB13872$h
DB00296,DB00356,48,DB00699$t
DB06212,DB01023,72,DB09211$h
DB00489,DB01085,48,DB09215$t
DB01320,DB00869,3,DB00236$h
DB00571,DB09039,46,DB04339$t
DB00502,DB00215,46,DB09396$t
DB01149,DB00182,48,DB00339$t
DB00850,DB06144,48,DB01601$h
DB00318,DB00384,48,DB09499$t
DB01184,DB00915,19,DB01000$t
DB01214,DB01324,59,DB09015$h
DB01058,DB00201,46,DB00751$h
DB01259,DB00511,57,DB00680$t
DB01161,DB09166,48,DB08964$h
DB00956,DB00628,15,DB01205$t
DB00502,DB00619,46,DB00806$t
DB00615,DB00518,3,DB04711$h
DB00647,DB00752,48,DB09021$t
DB00470,DB09330,72,DB08882$h
DB01162,DB01214,48,DB09130$h
DB01206,DB00476,46,DB08880$t
DB01175,DB01591,19,DB01406$h
DB08918,DB01583,69,DB00803$t
DB00682,DB04552,5,DB00806$h
DB00184,DB00608,46,DB06819$h
DB00571,DB00273,46,DB00388$h
DB00854,DB00647,48,DB06152$t
DB06781,DB00976,72,DB09147$t
DB09009,DB09342,48,DB00608$h
DB00925,DB00476,29,DB00970$t
DB00869,DB01023,59,DB00384$t
DB00814,DB00502,48,DB08905$h
DB00420,DB01081,48,DB01131$h
DB00625,DB04844,48,DB00680$h
DB00998,DB00875,48,DB11363$t
DB00321,DB00723,83,DB09278$t
DB00296,DB01211,46,DB00293$t
DB00554,DB08905,48,DB00633$h
DB00780,DB00678,59,DB00752$t
DB01280,DB00511,57,DB00870$t
DB01149,DB08916,74,DB08918$h
DB00675,DB01211,46,DB00877$t
DB00916,DB00619,46,DB01019$h
DB00780,DB00869,59,DB01204$t
DB06819,DB00511,57,DB09041$t
DB06155,DB02703,72,DB00182$h
DB01184,DB00976,72,DB01591$h
DB00502,DB00875,48,DB09210$t
DB00780,DB00270,59,DB06739$h
DB00625,DB01131,74,DB00807$h
DB01600,DB09215,48,DB08933$h
DB00876,DB06739,48,DB06410$h
DB01211,DB00420,19,DB00640$h
DB04871,DB00502,46,DB01299$t
DB01041,DB08918,48,DB06729$t
DB01131,DB09330,72,DB00244$t
DB00768,DB01219,48,DB08871$h
DB04871,DB13025,48,DB04743$h
DB01433,DB00356,48,DB00682$t
DB00572,DB00182,70,DB00497$t
DB01591,DB01211,46,DB06210$t
DB01463,DB00625,48,DB00304$h
DB01195,DB01591,19,DB06819$h
DB08880,DB00619,74,DB00625$h
DB01149,DB00831,48,DB00351$t
DB06210,DB01015,46,DB01615$t
DB00751,DB01149,46,DB01581$t
DB00470,DB00723,84,DB00925$h
DB00402,DB01259,46,DB11596$h
DB00682,DB00415,5,DB00356$t
DB08873,DB04876,74,DB01046$t
DB00875,DB00625,48,DB09555$t
DB00318,DB00647,48,DB00877$t
DB00613,DB00321,72,DB00250$h
DB01268,DB00487,8,DB00915$h
DB00273,DB09118,48,DB00889$h
DB00615,DB09555,3,DB09021$h
DB01081,DB01595,48,DB00925$t
DB00947,DB08873,46,DB01259$h
DB00270,DB00571,48,DB00981$h
DB01259,DB02703,72,DB00328$h
DB06210,DB00678,46,DB01553$t
DB01601,DB00976,46,DB00395$t
DB00250,DB00273,46,DB00915$t
DB00850,DB01567,48,DB00954$t
DB00571,DB01149,46,DB01349$t
DB01320,DB00655,3,DB04743$h
DB01041,DB04896,48,DB00339$t
DB01236,DB00323,48,DB00620$t
DB01141,DB00323,46,DB01438$h
DB00751,DB08933,72,DB09067$t
DB00182,DB00850,60,DB11636$h
DB00575,DB09477,59,DB09167$h
DB00318,DB01433,48,DB09185$h
DB01601,DB00318,69,DB09147$t
DB01191,DB00215,46,DB01042$t
DB00655,DB01211,46,DB01615$h
DB01433,DB01615,48,DB00843$t
DB00682,DB09330,72,DB00803$t
DB00184,DB09330,72,DB08802$h
DB00953,DB00502,48,DB04911$h
DB01219,DB00215,48,DB01411$t
DB01614,DB01103,72,DB08905$h
DB01567,DB01175,48,DB08911$h
DB02709,DB00511,57,DB06217$t
DB01236,DB00751,52,DB09143$h
DB00572,DB00780,70,DB01219$t
DB00554,DB01208,26,DB00613$h
DB06155,DB09048,72,DB04711$h
DB00470,DB00745,46,DB06691$t
DB00203,DB08933,72,DB00710$h
DB05381,DB00976,46,DB08877$t
DB00699,DB09167,46,DB01183$h
DB00388,DB09241,70,DB00201$h
DB00210,DB06739,48,DB09338$h
DB00956,DB09125,48,DB06155$t
DB01211,DB08933,72,DB09223$h
DB00831,DB00768,48,DB08880$h
DB09241,DB00571,59,DB01147$t
DB01219,DB09330,72,DB00869$t
DB02709,DB00201,46,DB09039$t
DB00831,DB09166,48,DB00250$h
DB01587,DB09330,72,DB02703$h
DB01015,DB09118,72,DB06152$h
DB00768,DB00620,48,DB01592$h
DB00615,DB08882,74,DB09338$h
DB00201,DB01211,46,DB01081$t
DB05294,DB00889,19,DB00832$h
DB01028,DB08918,48,DB00780$t
DB01236,DB00571,48,DB00120$h
DB04844,DB00710,19,DB00819$t
DB00736,DB08933,72,DB01303$h
DB01236,DB09048,72,DB01463$t
DB00843,DB01019,48,DB00489$t
DB00854,DB01219,48,DB05219$t
DB01214,DB08880,36,DB00719$t
DB01219,DB08918,48,DB11348$h
DB00775,DB00244,48,DB00402$t
DB00420,DB00752,48,DB08871$t
DB00889,DB01259,19,DB00304$t
DB01041,DB05219,46,DB13873$t
DB01233,DB09118,46,DB05219$t
DB05294,DB01195,19,DB09215$h
DB00184,DB01023,46,DB00751$t
DB00402,DB06282,48,DB00751$t
DB00889,DB00818,19,DB01611$t
DB00395,DB01175,48,DB00511$h
DB00831,DB00571,59,DB00339$t
DB00699,DB02701,48,DB00321$t
DB01131,DB00976,46,DB06412$h
DB01103,DB01601,46,DB01592$t
DB01609,DB09166,74,DB00831$h
DB01601,DB06414,74,DB01259$t
DB00201,DB01601,46,DB04711$t
DB00296,DB13872,48,DB01041$h
DB04896,DB00841,84,DB00561$h
DB00854,DB01567,48,DB01015$h
DB03756,DB09167,46,DB09069$t
DB01028,DB00608,46,DB01607$t
DB02709,DB00502,48,DB01023$h
DB00448,DB00625,46,DB00699$t
DB00571,DB04871,46,DB13873$t
DB00613,DB00780,72,DB01046$t
DB01609,DB00990,74,DB11560$h
DB00420,DB01591,19,DB01366$h
DB01611,DB01103,74,DB01026$t
DB00554,DB04743,48,DB09211$t
DB01175,DB01195,19,DB00655$t
DB06212,DB01211,72,DB00318$h
DB04844,DB01591,19,DB00323$h
DB00215,DB00675,10,DB00710$t
DB01131,DB05219,46,DB00430$t
DB08880,DB00184,74,DB09210$h
DB01206,DB00215,46,DB06152$t
DB01211,DB09118,72,DB00841$h
DB01351,DB04743,3,DB09048$h
DB01214,DB09235,59,DB01592$t
DB00690,DB13025,48,DB09125$h
DB01609,DB00818,74,DB00633$h
DB00814,DB02709,48,DB11586$h
DB00620,DB09067,69,DB00682$h
DB00682,DB00203,46,DB00293$t
DB00956,DB01433,15,DB00427$h
DB00736,DB01211,46,DB09124$t
DB01587,DB01149,46,DB09130$t
DB09477,DB00890,74,DB00662$t
DB01122,DB00184,48,DB09118$h
DB00296,DB00625,48,DB01093$t
DB00850,DB01611,72,DB00916$h
DB00818,DB13872,48,DB01141$h
DB00647,DB09009,48,DB06261$t
DB00448,DB09118,72,DB00854$t
DB06282,DB00270,46,DB02701$h
DB08931,DB00619,46,DB01614$t
DB08931,DB04876,72,DB00432$t
DB00953,DB01175,48,DB06261$h
DB08905,DB01601,72,DB09185$h
DB00615,DB00575,3,DB00561$h
DB00502,DB00690,48,DB01600$t
DB00250,DB01601,46,DB06729$h
DB01081,DB00470,15,DB00947$t
DB01349,DB08880,48,DB00970$h
DB00210,DB08880,48,DB09015$t
DB00178,DB00925,59,DB02709$t
DB13872,DB01149,48,DB01592$t
DB00497,DB00633,48,DB09015$h
DB09166,DB02703,72,DB09338$t
DB06212,DB00818,72,DB01195$h
DB00554,DB08964,69,DB01206$h
DB08905,DB01609,48,DB08957$t
DB00869,DB01149,46,DB00613$h
DB00981,DB01036,69,DB01366$h
DB01211,DB00915,19,DB00768$t
DB01041,DB00321,15,DB00571$h
DB09292,DB00323,48,DB09241$t
DB08880,DB00321,74,DB09018$h
DB09167,DB11586,72,DB01162$h
DB00318,DB01595,48,DB09118$t
DB04844,DB01614,48,DB08983$t
DB00575,DB00633,48,DB13873$t
DB04871,DB04896,48,DB00718$h
DB01028,DB00752,46,DB08931$t
DB00378,DB00682,69,DB00998$h
DB00906,DB01026,46,DB00998$t
DB00889,DB08873,46,DB09221$h
DB09167,DB00752,63,DB00432$t
DB00906,DB00470,15,DB00665$h
DB00619,DB09330,72,DB00990$t
DB00752,DB01587,48,DB02701$t
DB00628,DB01614,48,DB09488$t
DB01131,DB08873,46,DB00351$t
DB00617,DB00184,46,DB00273$h
DB06414,DB00877,72,DB09048$h
DB00807,DB09009,48,DB06826$h
DB00690,DB00184,46,DB01205$t
DB00296,DB09048,72,DB00554$h
DB00876,DB01162,48,DB00831$t
DB05381,DB00203,46,DB00410$h
DB00420,DB01587,48,DB00806$t
DB01351,DB00768,48,DB00665$h
DB01131,DB01149,46,DB01329$h
DB00631,DB00633,48,DB01211$t
DB01601,DB00956,10,DB00891$t
DB00346,DB01149,72,DB00888$t
DB00870,DB01015,46,DB00430$h
DB00427,DB09118,48,DB01211$t
DB00615,DB01591,3,DB04552$h
DB00680,DB00489,59,DB00744$t
DB00511,DB01611,72,DB00216$t
DB00916,DB01601,48,DB09048$t
DB01233,DB08918,48,DB09555$t
DB00925,DB01236,48,DB08877$h
DB00625,DB04896,48,DB09555$h
DB01614,DB01214,59,DB00267$t
DB00178,DB00575,48,DB00321$h
DB00906,DB00976,46,DB00529$t
DB00628,DB01601,46,DB01610$h
DB00655,DB00678,46,DB01085$t
DB00818,DB00906,48,DB04711$h
DB01175,DB00854,63,DB09488$h
DB09166,DB01211,72,DB06155$t
DB00628,DB01161,48,DB00608$h
DB01131,DB09167,46,DB01567$t
DB09241,DB01149,63,DB01046$t
DB06282,DB08918,48,DB00201$h
DB00420,DB00818,19,DB01366$h
DB09292,DB00575,48,DB09221$h
DB09241,DB01299,72,DB09330$h
DB00489,DB01611,46,DB09210$t
DB00818,DB00476,29,DB01233$t
DB01587,DB05246,48,DB01324$h
DB00956,DB00807,15,DB02709$h
DB01615,DB09166,48,DB00619$t
DB08905,DB09118,72,DB01206$h
DB00448,DB01211,46,DB09018$h
DB06217,DB00476,46,DB01587$t
DB00768,DB06739,48,DB00304$t
DB00296,DB01463,48,DB04339$h
DB00969,DB01601,72,DB00744$h
DB09396,DB00270,46,DB01320$h
DB00843,DB12278,69,DB00877$t
DB06696,DB00608,71,DB09235$h
DB08873,DB09477,74,DB09166$t
DB00956,DB00427,15,DB05246$h
DB00806,DB00215,46,DB01607$t
DB00850,DB04871,46,DB00678$h
DB00395,DB04896,48,DB00336$h
DB09166,DB00215,48,DB09292$t
DB00328,DB06826,69,DB06210$h
DB08931,DB09477,72,DB00554$h
DB00831,DB00875,48,DB01369$h
DB01325,DB04896,54,DB09396$t
DB00575,DB00420,46,DB00273$t
DB01015,DB00619,46,DB09048$t
DB01591,DB00203,46,DB01553$h
DB00690,DB01615,48,DB08798$t
DB01320,DB00889,3,DB06739$h
DB00384,DB00744,36,DB00392$t
DB00699,DB01093,48,DB01131$t
DB00448,DB05219,46,DB00606$h
DB00244,DB00814,56,DB00080$h
DB00751,DB09543,48,DB11596$h
DB00969,DB01015,46,DB09143$t
DB01184,DB00203,72,DB11793$t
DB00633,DB00427,48,DB00843$t
DB00870,DB02709,48,DB00627$h
DB00210,DB09215,48,DB01206$h
DB00690,DB00321,48,DB01122$t
DB01103,DB00619,46,DB00210$h
DB09009,DB01175,48,DB03128$h
DB00875,DB01567,48,DB04552$t
DB00608,DB00752,46,DB01268$t
DB00615,DB01036,3,DB01175$h
DB00318,DB09118,72,DB01026$t
DB00339,DB09330,72,DB00819$h
DB00178,DB06739,48,DB09130$h
DB06210,DB05219,46,DB11560$t
DB04743,DB01324,69,DB08983$h
DB05381,DB09048,72,DB00819$h
DB00814,DB00870,48,DB01021$t
DB01614,DB00571,59,DB00843$h
DB00680,DB00613,72,DB06414$h
DB11586,DB06414,74,DB00682$h
DB00956,DB00497,15,DB06217$h
DB00497,DB01351,48,DB00441$t
DB01216,DB09048,72,DB05294$t
DB04844,DB00915,19,DB00392$h
DB00296,DB01028,48,DB01131$t
DB00356,DB00476,46,DB00990$h
DB01036,DB00647,48,DB06210$t
DB01614,DB04896,48,DB01553$t
DB00850,DB01028,48,DB00502$t
DB09543,DB08905,48,DB13872$h
DB01183,DB08933,72,DB09543$t
DB00875,DB01161,48,DB00956$t
DB01600,DB00487,26,DB06217$h
DB00744,DB08964,69,DB05246$h
DB01591,DB00877,46,DB04911$t
DB09477,DB04743,48,DB08798$h
DB00768,DB01601,46,DB08943$h
DB00875,DB00675,19,DB01058$t
DB01041,DB00768,15,DB00511$t
DB01211,DB00752,46,DB01331$t
DB00402,DB09118,72,DB09342$h
DB00210,DB00890,69,DB01324$h
DB01211,DB01195,19,DB01329$h
DB00875,DB00807,48,DB08800$h
DB00606,DB01023,59,DB11560$t
DB05381,DB09167,46,DB01046$t
DB00615,DB08933,72,DB09324$t
DB00956,DB00875,15,DB00763$h
DB00956,DB01041,15,DB01216$t
DB00631,DB00925,48,DB00690$t
DB08877,DB01211,72,DB11636$t
DB00427,DB01320,48,DB00655$h
DB00818,DB04871,46,DB08964$t
DB00420,DB00321,19,DB00182$h
DB00497,DB00906,48,DB02546$h
DB00876,DB09215,48,DB00665$h
DB00318,DB09342,48,DB00459$t
DB00497,DB00690,48,DB00869$h
DB00215,DB01036,19,DB02546$h
DB01204,DB08882,74,DB08983$t
DB00655,DB01406,73,DB08918$t
DB00956,DB00768,15,DB00346$h
DB00690,DB00273,48,DB00970$t
DB00250,DB01015,48,DB09147$t
DB06212,DB00502,72,DB06410$t
DB00203,DB05219,46,DB09210$t
DB09143,DB00270,72,DB00216$t
DB00675,DB00619,46,DB09143$h
DB00318,DB05246,48,DB01162$h
DB00395,DB04844,48,DB00870$h
DB13872,DB00356,48,DB01162$h
DB00633,DB01567,48,DB01162$h
DB00981,DB00184,48,DB01615$h
DB00647,DB05246,48,DB00546$h
DB00631,DB01214,48,DB09267$t
DB00969,DB08873,72,DB00273$t
DB00415,DB06696,74,DB00489$h
DB00655,DB06819,69,DB08918$t
DB01351,DB09235,3,DB01022$h
DB00270,DB02703,72,DB01259$t
DB13872,DB09118,48,DB02703$t
DB00916,DB05219,46,DB00293$t
DB01184,DB00889,19,DB01299$h
DB00402,DB00625,48,DB00529$t
DB00841,DB06152,48,DB09130$t
DB00328,DB00554,48,DB01046$h
DB00296,DB08873,46,DB00953$t
DB05294,DB00203,46,DB01581$h
DB00976,DB00915,19,DB01023$h
DB00619,DB00448,27,DB01349$h
DB00615,DB00339,3,DB00210$h
DB09241,DB00752,63,DB01610$t
DB01183,DB00976,46,DB01325$t
DB01058,DB09330,72,DB00640$t
DB00203,DB00976,72,DB02703$h
DB00831,DB00613,72,DB09167$t
DB00182,DB01614,60,DB09009$h
DB00675,DB08882,74,DB05246$h
DB00445,DB04743,71,DB01208$t
DB00854,DB00575,48,DB08943$t
DB01236,DB00203,46,DB09543$t
DB01041,DB01219,15,DB00916$h
DB04844,DB00420,48,DB01438$h
DB01183,DB00203,46,DB00690$t
DB04552,DB06739,48,DB06412$h
DB01615,DB13025,48,DB05219$t
DB00210,DB04552,48,DB08964$t
DB01175,DB00818,19,DB00489$t
DB00420,DB00628,48,DB00947$h
DB00615,DB00690,3,DB01325$h
DB00675,DB00745,46,DB00430$t
DB00678,DB02709,48,DB13142$h
DB01015,DB00487,8,DB00215$t
DB00203,DB00678,9,DB00803$h
DB00346,DB02703,72,DB00080$h
DB01021,DB01324,59,DB01611$t
DB00615,DB00270,3,DB00662$h
DB00178,DB00768,48,DB00415$h
DB00427,DB05246,48,DB00780$h
DB00818,DB00184,46,DB00608$t
DB00346,DB08873,72,DB09130$t
DB00572,DB01199,48,DB00976$t
DB01320,DB00476,48,DB00956$h
DB01595,DB04844,48,DB01058$h
DB06696,DB00529,56,DB11793$h
DB01161,DB13872,48,DB08882$h
DB04552,DB06781,48,DB08889$h
DB00402,DB05219,46,DB00891$t
DB00546,DB00976,46,DB01195$t
DB00875,DB01463,48,DB00710$t
DB00877,DB00270,48,DB09143$h
DB00216,DB02703,72,DB00378$t
DB00814,DB08905,48,DB08943$t
DB00296,DB09009,48,DB02701$h
DB00620,DB01208,48,DB09292$h
DB09039,DB01026,72,DB05246$t
DB00615,DB09166,3,DB08873$h
DB00613,DB06210,72,DB09338$h
DB00814,DB00203,46,DB00244$t
DB01041,DB00395,15,DB01219$h
DB01268,DB09543,8,DB11560$h
DB08873,DB01211,72,DB01611$t
DB01219,DB04844,48,DB08957$h
DB00678,DB01324,59,DB01411$h
DB00768,DB09211,69,DB04571$h
DB08911,DB00511,57,DB00441$t
DB09166,DB01175,48,DB06410$t
DB01259,DB00752,46,DB01041$h
DB00678,DB00876,48,DB00876$h
DB01601,DB04876,69,DB00384$t
DB08880,DB00476,74,DB00518$h
DB01320,DB01587,3,DB08880$h
DB00956,DB00906,15,DB09396$h
DB00318,DB01614,48,DB00888$t
DB00182,DB00427,75,DB09118$h
DB00889,DB00270,19,DB01103$h
DB00752,DB01366,48,DB00890$t
DB01320,DB01591,3,DB00318$h
DB00489,DB00678,48,DB08916$h
DB00346,DB09330,72,DB04911$h
DB11560,DB06414,46,DB00628$t
DB00178,DB00890,74,DB08931$t
DB00680,DB04896,48,DB00814$t
DB05246,DB04896,48,DB06155$h
DB00420,DB09166,48,DB01606$h
DB00628,DB04844,48,DB01103$t
DB04896,DB08918,48,DB06261$t
DB01204,DB08880,72,DB09396$h
DB06201,DB09118,48,DB01610$t
DB00744,DB00976,46,DB09488$t
DB01175,DB00502,46,DB08916$t
DB01325,DB00511,48,DB08877$h
DB00514,DB00273,46,DB01406$t
DB00318,DB09015,48,DB00511$h
DB00511,DB13450,81,DB09324$h
DB09147,DB08930,74,DB13025$h
DB00339,DB00619,46,DB08880$t
DB06212,DB08873,72,DB00296$t
DB00647,DB01211,46,DB01081$t
DB00690,DB00768,48,DB11636$t
DB01351,DB06144,48,DB06155$h
DB00680,DB00571,59,DB00915$h
DB00392,DB01591,48,DB09124$h
DB00182,DB00751,75,DB00339$h
DB03128,DB09039,46,DB01463$t
DB00608,DB00487,26,DB00356$h
DB00998,DB08918,48,DB00841$t
DB09267,DB00487,74,DB00339$t
DB01320,DB00625,74,DB09018$h
DB00216,DB04871,48,DB09297$t
DB01236,DB00647,48,DB09134$t
DB01366,DB01325,82,DB06210$t
DB00665,DB06414,46,DB01595$t
DB00615,DB00470,74,DB00575$h
DB01081,DB00575,48,DB01369$h
DB01058,DB00619,46,DB01219$t
DB00647,DB00395,48,DB09396$t
DB00751,DB09330,72,DB01553$t
DB04876,DB00178,48,DB00613$h
DB09555,DB00215,46,DB00763$t
DB01122,DB01591,69,DB11560$h
DB01184,DB09048,72,DB00514$t
DB00956,DB01028,15,DB00571$t
DB00956,DB06282,15,DB08983$h
DB06739,DB00625,46,DB00832$h
DB06217,DB00420,46,DB09235$t
DB00346,DB01366,4,DB01369$t
DB01085,DB01211,46,DB00493$t
DB00321,DB01366,48,DB01046$h
DB04844,DB02546,19,DB00723$t
DB09477,DB01600,48,DB11636$t
DB00628,DB09330,72,DB00889$t
DB01351,DB00304,69,DB00236$t
DB00244,DB01046,69,DB09040$h
DB00682,DB00620,5,DB00529$t
DB00877,DB09235,48,DB01000$h
DB00850,DB09009,48,DB00487$h
DB00655,DB00270,46,DB01206$t
DB01268,DB09041,46,DB00420$t
DB01175,DB01583,69,DB06201$h
DB06212,DB00916,72,DB01021$t
DB00489,DB00976,19,DB00476$t
DB08918,DB06144,48,DB00546$t
DB00906,DB08933,72,DB00339$t
DB00575,DB00608,46,DB01093$t
DB01614,DB09118,48,DB00819$h
DB00680,DB00956,59,DB09048$h
DB06739,DB08880,46,DB01131$t
DB09118,DB01609,72,DB08802$h
DB09477,DB01592,48,DB00244$t
DB00850,DB00250,72,DB02701$h
DB00402,DB01161,48,DB01364$t
DB00647,DB06144,48,DB00818$t
DB00956,DB00476,46,DB00682$t
DB00916,DB09048,72,DB01191$h
DB01609,DB00620,74,DB11348$t
DB00514,DB00745,46,DB00392$h
DB00420,DB00395,48,DB11699$t
DB06217,DB00215,46,DB09015$t
DB00854,DB00384,48,DB08905$t
DB00628,DB01081,48,DB11106$t
DB01219,DB00476,48,DB01331$t
DB01587,DB00575,48,DB09015$h
DB00346,DB01026,72,DB01581$h
DB00806,DB01609,72,DB00954$h
DB00502,DB08871,19,DB00572$h
DB01411,DB01149,72,DB00571$t
DB00818,DB09292,48,DB09292$h
DB01325,DB12278,72,DB09211$t
DB00875,DB01211,19,DB00745$h
DB00628,DB09342,48,DB00869$t
DB00296,DB01023,48,DB06691$h
DB00215,DB00745,72,DB00323$h
DB00328,DB08905,48,DB06654$h
DB00323,DB00678,48,DB08911$h
DB06282,DB01149,46,DB01214$h
DB08943,DB04743,48,DB11793$h
DB00745,DB08933,72,DB00631$h
DB01609,DB00869,74,DB01131$h
DB00571,DB09477,59,DB09292$t
DB00869,DB00270,46,DB00267$t
DB01041,DB00890,80,DB00647$h
DB01351,DB01433,48,DB01041$t
DB00682,DB01236,5,DB09040$h
DB00250,DB01023,46,DB01610$t
DB00682,DB00763,11,DB00518$h
DB04871,DB00318,69,DB08918$t
DB00392,DB01433,48,DB00627$h
DB04871,DB09048,72,DB00711$h
DB01463,DB00321,48,DB09324$t
DB04876,DB01211,69,DB05294$t
DB00384,DB06739,36,DB01205$t
DB05381,DB01211,46,DB00803$t
DB01081,DB01567,48,DB00998$h
DB06654,DB08933,72,DB01000$t
DB01175,DB08871,19,DB13450$t
DB00615,DB00617,3,DB01161$h
DB00807,DB01028,48,DB04896$h
DB01567,DB09166,48,DB01329$h
DB00502,DB09167,46,DB00215$h
DB00476,DB01149,48,DB09267$t
DB00818,DB01214,48,DB00665$t
DB00854,DB09342,48,DB09040$t
DB06144,DB00619,46,DB11699$t
DB00250,DB09048,72,DB06412$h
DB01175,DB01463,48,DB09499$t
DB00814,DB01149,46,DB04571$t
DB00215,DB00625,72,DB01021$t
DB13872,DB00470,15,DB09021$t
DB01433,DB09338,48,DB00690$t
DB01320,DB01595,72,DB01041$t
DB00947,DB09118,72,DB09278$t
DB05246,DB06282,48,DB00203$t
DB00655,DB01325,82,DB04786$t
DB00877,DB01026,72,DB00430$t
DB04552,DB08905,48,DB00831$h
DB02709,DB04552,48,DB00606$t
DB00346,DB04743,59,DB01329$t
DB01023,DB09118,72,DB00293$t
DB00178,DB04552,48,DB00304$h
DB01320,DB00814,3,DB08800$h
DB00814,DB00655,48,DB00640$t
DB01041,DB00876,48,DB08828$h
DB09241,DB01131,72,DB05246$h
DB01268,DB00203,46,DB01601$h
DB08880,DB01325,69,DB03128$t
DB09292,DB06212,67,DB01199$h
DB00346,DB01214,59,DB00493$t
DB00807,DB06144,48,DB08873$t
DB01214,DB03128,48,DB00969$h
DB01058,DB00976,46,DB00954$h
DB00947,DB09330,72,DB00831$t
DB06217,DB01601,46,DB09267$t
DB06212,DB01085,72,DB01299$h
DB00699,DB01601,46,DB01162$t
DB00751,DB04871,46,DB01216$t
DB00328,DB08964,69,DB06781$h
DB01175,DB06414,46,DB00182$h
DB00841,DB01324,82,DB00854$h
DB00182,DB01021,59,DB01028$h
DB00680,DB00318,59,DB01592$h
DB00850,DB09118,72,DB00441$h
DB09009,DB00427,48,DB00682$h
DB09039,DB00476,72,DB04865$t
DB00384,DB01609,72,DB04871$h
DB00956,DB00356,15,DB01015$h
DB00402,DB09342,48,DB00768$h
DB01219,DB09118,72,DB02701$h
DB01233,DB01614,48,DB00736$h
DB01609,DB00843,74,DB01000$h
DB00956,DB01615,15,DB00631$h
DB00203,DB01021,9,DB01351$h
DB11560,DB05219,46,DB00427$t
DB06654,DB06210,72,DB09324$t
DB08916,DB08873,72,DB00665$t
DB04871,DB00875,48,DB00768$h
DB13025,DB00768,48,DB00577$h
DB00628,DB06282,48,DB05219$t
DB01175,DB01236,19,DB00841$h
DB00956,DB00831,15,DB00675$t
DB00768,DB01325,69,DB09330$t
DB00751,DB00806,52,DB00647$h
DB00215,DB09118,72,DB04876$t
DB01320,DB00554,3,DB03756$h
DB00210,DB00608,48,DB00850$t
DB00854,DB00427,48,DB06826$t
DB05294,DB00675,19,DB00906$t
DB00608,DB08964,69,DB00388$h
DB00850,DB01103,72,DB00080$h
DB01609,DB00571,74,DB01103$h
DB09396,DB09118,72,DB00970$h
DB00215,DB00476,48,DB00415$h
DB00296,DB04844,48,DB01463$h
DB01320,DB00215,3,DB00814$h
DB00402,DB05246,48,DB09324$t
DB08916,DB01595,72,DB09041$t
DB00870,DB06826,69,DB03128$h
DB08905,DB01324,82,DB01216$t
DB00356,DB00575,48,DB09338$t
DB00395,DB01026,46,DB01233$t
DB09555,DB01026,46,DB00981$t
DB00870,DB01208,26,DB00415$t
DB01609,DB01036,74,DB00841$h
DB01195,DB08873,72,DB09235$t
DB06414,DB05219,46,DB11574$t
DB01036,DB01601,72,DB00336$t
DB01463,DB00470,15,DB00415$h
DB01351,DB00571,59,DB00546$t
DB01303,DB00201,46,DB00304$t
DB09396,DB00619,46,DB01320$h
DB01320,DB01015,3,DB01364$h
DB01081,DB13872,48,DB09147$t
DB00647,DB00321,48,DB00925$h
DB09342,DB05246,48,DB01184$t
DB00571,DB00869,59,DB09009$h
DB00631,DB06210,72,DB00780$t
DB00244,DB09215,56,DB00571$t
DB01149,DB00178,72,DB05246$t
DB00502,DB09009,48,DB04911$h
DB00633,DB00625,48,DB01595$t
DB00850,DB01595,48,DB00395$h
DB01175,DB00270,19,DB00718$t
DB00445,DB00244,71,DB04339$t
DB01183,DB09330,72,DB01162$t
DB00561,DB00752,70,DB01369$t
DB01028,DB00184,46,DB09021$t
DB00554,DB00655,48,DB00780$h
DB01081,DB09235,48,DB04711$t
DB00502,DB01036,19,DB13142$h
DB06739,DB00736,46,DB00658$t
DB01175,DB01211,46,DB06155$t
DB05294,DB00529,19,DB00647$h
DB06414,DB08933,72,DB06193$t
DB00768,DB00470,15,DB09166$t
DB00497,DB09167,46,DB01610$t
DB00215,DB00915,19,DB09040$h
