Drug1_ID,Drug2_ID,Y,Neg samples
DB00734,DB01068,48,DB00637$t
DB00312,DB11575,3,DB09030$h
DB00622,DB00932,46,DB09272$t
DB01050,DB01397,48,DB00014$h
DB01558,DB01176,48,DB11691$t
DB01164,DB06712,69,DB00366$t
DB00881,DB00277,74,DB01407$t
DB00679,DB00300,46,DB00603$t
DB06616,DB00363,48,DB01437$t
DB01171,DB04840,59,DB08869$h
DB01127,DB00996,48,DB11641$h
DB09183,DB06717,72,DB01106$t
DB00433,DB00484,15,DB00166$h
DB00454,DB00582,46,DB01588$t
DB08899,DB00367,74,DB06795$h
DB01174,DB00641,3,DB00879$h
DB01062,DB00899,48,DB01435$t
DB06684,DB01156,46,DB01098$t
DB00324,DB00320,46,DB00556$h
DB00312,DB01223,3,DB04951$h
DB00543,DB00169,46,DB00793$t
DB09561,DB13231,66,DB01114$t
DB00687,DB01226,21,DB00932$t
DB00531,DB00199,46,DB00668$t
DB00482,DB00220,46,DB00319$h
DB06701,DB00238,46,DB06802$h
DB00857,DB06712,48,DB01051$h
DB01197,DB11079,36,DB06810$t
DB00842,DB00653,15,DB00563$h
DB00835,DB01106,48,DB00805$t
DB08897,DB00209,1,DB01212$t
DB08971,DB06718,73,DB08807$t
DB00784,DB00440,46,DB01764$t
DB01180,DB00233,36,DB09449$t
DB01071,DB04946,81,DB00922$h
DB00358,DB06708,32,DB00408$t
DB08815,DB00985,48,DB00238$h
DB09280,DB09054,74,DB09288$t
DB00337,DB09449,56,DB01239$h
DB00880,DB04948,59,DB06738$t
DB00755,DB01118,46,DB01399$t
DB00433,DB00835,48,DB12364$t
DB09068,DB01367,48,DB00757$h
DB00542,DB00887,48,DB00589$h
DB00468,DB00765,59,DB04855$t
DB00588,DB01235,48,DB08868$t
DB00706,DB00696,4,DB00259$t
DB00312,DB06228,74,DB00508$h
DB00246,DB00450,15,DB00542$t
DB01367,DB00816,48,DB06699$h
DB00559,DB09123,74,DB00622$t
DB06770,DB00450,15,DB11135$h
DB00722,DB00230,48,DB00614$h
DB09034,DB00794,15,DB01359$h
DB08881,DB01128,74,DB00477$h
DB01220,DB00694,72,DB00523$t
DB01164,DB01427,69,DB01137$t
DB00713,DB01032,72,DB00228$t
DB01018,DB00322,46,DB00623$t
DB00652,DB00697,48,DB01289$t
DB08864,DB01227,74,DB01626$h
DB01422,DB00393,48,DB00209$t
DB00347,DB00622,46,DB05265$h
DB08867,DB00224,72,DB08864$t
DB00860,DB01010,48,DB01409$t
DB00490,DB00363,46,DB01209$t
DB01367,DB00755,48,DB12483$t
DB09204,DB13783,36,DB08903$t
DB00248,DB00206,48,DB01203$t
DB00708,DB01114,48,DB00712$t
DB01558,DB01624,48,DB01708$t
DB01174,DB11148,48,DB00816$t
DB00611,DB09272,38,DB01598$t
DB01221,DB00754,48,DB00242$t
DB01154,DB01612,59,DB01157$h
DB00483,DB01226,16,DB06767$t
DB00251,DB00661,48,DB00485$t
DB00783,DB12332,46,DB00737$t
DB13874,DB01104,46,DB00428$t
DB00636,DB01254,72,DB09345$h
DB08899,DB00393,74,DB08884$h
DB06626,DB00196,46,DB00482$t
DB06204,DB00214,48,DB04854$h
DB05351,DB09120,46,DB01150$h
DB00556,DB00196,19,DB06827$h
DB06697,DB09198,46,DB00764$t
DB00790,DB00800,59,DB08795$h
DB00320,DB00212,72,DB08976$t
DB06441,DB01240,52,DB09269$h
DB00335,DB01001,13,DB00189$h
DB00697,DB01144,48,DB00555$h
DB01248,DB04576,48,DB01116$h
DB08899,DB00246,74,DB09094$h
DB01075,DB01685,46,DB01110$h
DB00734,DB01261,69,DB06401$h
DB00949,DB00091,46,DB09232$h
DB00758,DB06595,46,DB00213$t
DB08922,DB08820,72,DB01178$h
DB00404,DB01242,48,DB09212$t
DB06203,DB00472,46,DB00943$t
DB00904,DB01588,48,DB01153$h
DB00280,DB00949,19,DB00576$t
DB06209,DB09238,46,DB01239$t
DB00599,DB09128,48,DB06824$t
DB01466,DB00496,46,DB00788$t
DB00624,DB00440,46,DB00849$t
DB06723,DB01095,74,DB05239$h
DB08815,DB00246,72,DB09272$h
DB01253,DB01764,48,DB08804$h
DB01020,DB01158,48,DB01105$t
DB01196,DB09054,46,DB06268$t
DB01189,DB01178,48,DB01708$h
DB00697,DB01059,72,DB09154$h
DB00959,DB09054,72,DB00305$t
DB01551,DB01247,48,DB00743$t
DB00421,DB08893,4,DB09030$h
DB00618,DB09320,69,DB00352$t
DB00325,DB01210,48,DB00541$h
DB00997,DB08820,72,DB00654$h
DB01098,DB00444,72,DB01418$t
DB01267,DB00914,69,DB11828$t
DB08881,DB00298,32,DB00146$h
DB00484,DB00310,9,DB06724$h
DB01221,DB01072,46,DB01235$t
DB00363,DB01100,48,DB01071$h
DB00324,DB00772,48,DB01156$t
DB08912,DB00991,74,DB00727$t
DB01076,DB00701,72,DB01165$h
DB01377,DB00860,2,DB00374$h
DB00908,DB09280,72,DB01288$h
DB00243,DB13179,72,DB01121$t
DB00454,DB00683,48,DB01217$t
DB00549,DB00582,46,DB01685$h
DB11614,DB01101,46,DB11730$t
DB00401,DB00727,48,DB00999$h
DB00264,DB01118,72,DB01045$h
DB00461,DB00310,69,DB09236$h
DB09102,DB09054,72,DB09293$h
DB01228,DB06595,46,DB00412$t
DB00363,DB00358,19,DB09269$t
DB00333,DB01118,46,DB00404$t
DB06145,DB00283,46,DB00864$t
DB00813,DB00673,72,DB01139$t
DB08865,DB00715,19,DB00467$h
DB00503,DB00454,48,DB00381$h
DB00363,DB00491,69,DB06203$h
DB01009,DB00547,48,DB01078$t
DB00812,DB01380,48,DB00646$h
DB00735,DB00653,48,DB09300$h
DB00333,DB00900,74,DB09008$h
DB00398,DB00224,72,DB01626$t
DB00904,DB00748,48,DB11581$t
DB00335,DB00390,53,DB01440$t
DB00720,DB01421,23,DB01136$t
DB09280,DB01002,3,DB00656$h
DB00908,DB00177,46,DB00750$t
DB01397,DB00253,48,DB08897$h
DB01037,DB00508,48,DB00873$h
DB00946,DB00179,5,DB09079$t
DB06802,DB01137,26,DB01262$h
DB00989,DB01118,53,DB01024$h
DB12532,DB00660,48,DB06204$h
DB00679,DB01176,48,DB00340$h
DB00656,DB00285,63,DB01002$t
DB01418,DB00179,5,DB00257$t
DB00353,DB00195,18,DB11828$h
DB04574,DB01155,48,DB01340$h
DB08883,DB08865,46,DB06237$t
DB01116,DB00960,59,DB00552$t
DB00898,DB00266,74,DB00259$h
DB01589,DB00645,48,DB00499$t
DB09282,DB06403,59,DB00239$t
DB01091,DB00555,48,DB06718$h
DB01166,DB08864,72,DB00936$t
DB05271,DB00224,46,DB01073$t
DB00377,DB08893,46,DB00492$h
DB01120,DB01137,8,DB00881$h
DB00668,DB00310,82,DB01034$t
DB00593,DB00747,48,DB00847$h
DB00646,DB09232,48,DB09075$h
DB00897,DB01151,48,DB08867$t
DB09027,DB00257,72,DB06725$t
DB00669,DB01618,48,DB01251$t
DB00914,DB00285,46,DB00828$t
DB00641,DB00860,72,DB00698$t
DB04841,DB00175,48,DB06268$t
DB01037,DB00802,78,DB04842$t
DB01397,DB00524,69,DB00400$t
DB01186,DB13139,48,DB06697$t
DB01222,DB00772,48,DB09049$t
DB00563,DB00945,72,DB01235$h
DB08899,DB00324,74,DB01390$h
DB00231,DB00181,48,DB00221$h
DB00295,DB00703,48,DB00515$h
DB00206,DB00246,48,DB01169$t
DB00727,DB01193,48,DB09061$t
DB00531,DB00444,14,DB00949$h
DB00697,DB08868,53,DB01501$t
DB01576,DB00623,60,DB02513$t
DB00517,DB00454,48,DB00865$t
DB01250,DB00991,56,DB00261$h
DB00350,DB01210,48,DB00218$h
DB01196,DB13231,66,DB01394$h
DB00390,DB08893,72,DB00688$h
DB00252,DB00764,74,DB01345$h
DB01367,DB09070,59,DB06770$t
DB09079,DB00864,72,DB09101$h
DB00653,DB09449,74,DB01427$h
DB00191,DB09128,60,DB01227$h
DB00418,DB00727,59,DB00235$h
DB00428,DB01097,48,DB00309$t
DB00590,DB08893,46,DB04930$t
DB00297,DB00695,48,DB00905$h
DB01590,DB01054,72,DB01298$t
DB00653,DB06204,15,DB01604$h
DB03585,DB04574,48,DB00817$t
DB01173,DB01353,15,DB00419$t
DB06589,DB09291,72,DB00451$t
DB01348,DB00784,48,DB00732$h
DB00918,DB06290,72,DB00618$h
DB01452,DB01142,48,DB01124$t
DB00957,DB00932,72,DB08922$h
DB04272,DB00573,5,DB00310$h
DB00176,DB05812,72,DB06717$t
DB06736,DB04574,48,DB04894$h
DB00425,DB00277,46,DB00796$t
DB04920,DB09038,48,DB01337$t
DB00805,DB01075,46,DB09055$t
DB05812,DB01319,46,DB00863$t
DB00332,DB00747,48,DB00578$t
DB00188,DB08941,48,DB00748$h
DB00484,DB06268,9,DB01260$h
DB11148,DB00835,48,DB00596$t
DB00564,DB00687,74,DB00679$h
DB01275,DB00654,59,DB01612$h
DB00295,DB01075,46,DB00977$h
DB00280,DB00220,46,DB01095$t
DB01198,DB01018,48,DB01222$t
DB01235,DB00907,46,DB09269$t
DB00484,DB00287,9,DB04846$h
DB00254,DB01390,66,DB11315$h
DB08864,DB00246,72,DB00360$h
DB01137,DB06825,19,DB02513$t
DB04920,DB00503,46,DB00958$t
DB00692,DB00880,59,DB03585$h
DB00999,DB00914,69,DB02187$h
DB01240,DB01241,46,DB00654$h
DB06770,DB00344,48,DB00945$t
DB00266,DB00754,5,DB09053$h
DB00232,DB00483,72,DB01165$h
DB00622,DB00422,36,DB00836$t
DB00648,DB08910,74,DB00331$t
DB01201,DB00622,3,DB09320$h
DB01054,DB08808,59,DB00761$t
DB01247,DB00598,59,DB00334$t
DB00373,DB01224,48,DB00714$h
DB00492,DB09218,48,DB01255$h
DB00939,DB00999,69,DB09038$h
DB01370,DB00596,2,DB01263$h
DB09027,DB13878,72,DB01255$h
DB01143,DB09286,48,DB01353$t
DB01095,DB00570,72,DB09343$t
DB00755,DB06636,46,DB00340$h
DB00588,DB01263,72,DB01396$h
DB00370,DB01264,72,DB00455$t
DB00176,DB01080,48,DB08881$t
DB01403,DB00660,15,DB01090$h
DB00999,DB00285,54,DB01407$t
DB00586,DB09074,46,DB00903$t
DB13783,DB00195,69,DB00424$t
DB00715,DB06695,76,DB06287$t
DB01253,DB08909,48,DB11691$t
DB01273,DB01069,72,DB00429$t
DB01078,DB01321,72,DB06715$h
DB01114,DB00715,46,DB09212$t
DB00864,DB00401,72,DB01188$t
DB01013,DB00136,69,DB01075$h
DB00343,DB01167,46,DB04930$t
DB00324,DB01264,46,DB01053$t
DB09225,DB00366,15,DB00179$t
DB00708,DB06738,48,DB00650$h
DB00734,DB06594,48,DB00158$h
DB06267,DB01170,9,DB00903$h
DB00838,DB01059,48,DB00389$t
DB00897,DB04868,46,DB09095$t
DB00568,DB00653,48,DB11342$t
DB00778,DB00289,46,DB00829$t
DB00836,DB00661,46,DB00322$t
DB00646,DB09090,48,DB00541$h
DB00246,DB04953,19,DB01604$t
DB01165,DB08868,19,DB01563$t
DB00333,DB01069,48,DB09343$h
DB06786,DB00783,72,DB00312$t
DB00490,DB00737,48,DB01124$t
DB06016,DB01242,46,DB01196$t
DB00217,DB00177,59,DB01172$h
DB00280,DB00697,19,DB00705$h
DB00469,DB00880,69,DB00337$t
DB01061,DB00684,74,DB00355$t
DB00295,DB00656,48,DB00545$h
DB00648,DB00687,74,DB01333$h
DB00805,DB00601,48,DB00199$t
DB00266,DB00263,46,DB09094$t
DB01097,DB08981,48,DB00672$h
DB00482,DB06717,72,DB00679$t
DB00205,DB06702,76,DB00629$t
DB00590,DB00867,4,DB00327$t
DB00316,DB00205,46,DB09055$t
DB03793,DB00568,48,DB00961$t
DB01410,DB00358,48,DB00833$h
DB01174,DB00409,48,DB00519$h
DB08938,DB01112,74,DB11630$h
DB00221,DB00320,70,DB00355$t
DB00252,DB01198,3,DB09047$h
DB09279,DB00461,48,DB00449$h
DB00997,DB00975,72,DB00261$t
DB01008,DB01092,57,DB01340$t
DB01267,DB09345,48,DB13179$h
DB01173,DB00734,15,DB00887$h
DB00195,DB06709,45,DB00564$t
DB00897,DB00484,15,DB01070$t
DB00899,DB06716,48,DB01296$t
DB00474,DB00790,59,DB08820$t
DB09570,DB01264,72,DB09093$h
DB09079,DB00637,72,DB06698$h
DB00802,DB06288,48,DB08908$t
DB06216,DB09072,15,DB01185$t
DB01071,DB01012,72,DB00746$h
DB01282,DB01002,48,DB01618$h
DB00540,DB06595,46,DB00251$t
DB06663,DB00914,69,DB01590$t
DB01159,DB06770,48,DB01367$h
DB00327,DB00865,68,DB00528$t
DB01009,DB00227,46,DB00903$h
DB00308,DB00715,19,DB01576$t
DB06154,DB05676,5,DB01291$h
DB00612,DB09054,46,DB06804$t
DB01340,DB01014,48,DB00594$h
DB09270,DB00503,72,DB01440$h
DB06216,DB06203,69,DB01370$t
DB01008,DB01072,46,DB04570$t
DB00778,DB01263,46,DB01620$h
DB00688,DB01399,48,DB00755$t
DB00333,DB01182,72,DB09137$h
DB00980,DB06717,72,DB01338$h
DB06712,DB06403,59,DB01296$h
DB01399,DB06736,48,DB00683$t
DB06813,DB00939,72,DB08941$h
DB06016,DB06290,72,DB01180$t
DB00343,DB00903,48,DB00932$h
DB01176,DB04946,48,DB00331$t
DB00153,DB12332,46,DB00635$t
DB01100,DB00208,72,DB00977$h
DB01384,DB06636,46,DB00237$t
DB09352,DB01619,75,DB00233$h
DB00426,DB09065,46,DB01064$t
DB06595,DB00227,46,DB01126$t
DB00283,DB00660,48,DB09414$h
DB00458,DB04908,48,DB00586$h
DB11148,DB06153,48,DB02187$h
DB00706,DB00363,46,DB01685$t
DB09027,DB00264,72,DB00712$t
DB01201,DB09291,74,DB06262$h
DB01057,DB00940,69,DB09256$t
DB01348,DB01143,59,DB00643$t
DB00266,DB00735,5,DB00545$h
DB09083,DB00280,19,DB06016$h
DB00788,DB00685,26,DB01397$h
DB08976,DB01097,48,DB00376$h
DB00836,DB00932,46,DB00929$t
DB00795,DB00884,48,DB00734$t
DB00796,DB00963,48,DB00308$h
DB08887,DB00374,52,DB08903$t
DB00921,DB01618,15,DB12161$h
DB00897,DB01235,48,DB00646$t
DB00436,DB01020,48,DB00648$h
DB01076,DB00468,72,DB05265$h
DB01065,DB00985,48,DB13878$t
DB09017,DB00557,15,DB00153$h
DB08970,DB00224,72,DB12267$h
DB00865,DB00298,60,DB08971$h
DB00829,DB00801,48,DB11362$t
DB11614,DB00268,46,DB06413$h
DB11148,DB00737,48,DB00940$t
DB00605,DB09084,48,DB09162$h
DB01624,DB01080,48,DB00320$t
DB00962,DB09072,15,DB09449$t
DB00692,DB00887,48,DB04898$t
DB09068,DB00952,48,DB00340$t
DB13783,DB00282,48,DB00657$t
DB04841,DB08860,48,DB09183$t
DB08906,DB00880,82,DB09030$t
DB01039,DB00673,72,DB06698$t
DB11915,DB00458,46,DB11737$t
DB00586,DB00338,46,DB01002$t
DB00604,DB00313,46,DB00491$h
DB00213,DB00268,46,DB00177$t
DB00865,DB09289,36,DB00181$t
DB01095,DB06817,47,DB08897$h
DB09270,DB00246,72,DB00804$h
DB06196,DB00282,48,DB04868$t
DB12161,DB01072,46,DB00130$t
DB05271,DB09065,72,DB00207$h
DB06402,DB01182,19,DB00968$t
DB00261,DB00861,48,DB00679$t
DB01227,DB00661,46,DB01133$h
DB01390,DB00838,2,DB00283$h
DB01232,DB01623,19,DB09279$t
DB00722,DB00977,74,DB01431$t
DB00475,DB08987,48,DB00774$h
DB04845,DB00254,46,DB00217$h
DB00310,DB00731,69,DB01604$t
DB00794,DB00759,3,DB00261$h
DB00333,DB01267,48,DB00917$t
DB01580,DB09345,48,DB00607$h
DB00794,DB08971,74,DB00196$h
DB00772,DB00424,69,DB08822$h
DB00812,DB00663,48,DB00202$h
DB01174,DB00660,48,DB08994$h
DB00692,DB01113,48,DB00569$h
DB00222,DB09245,8,DB09082$h
DB00805,DB00482,46,DB01050$t
DB00266,DB08860,5,DB01119$h
DB01037,DB01118,46,DB01106$h
DB01092,DB01167,72,DB09083$t
DB09216,DB01260,48,DB00997$h
DB00743,DB00582,19,DB00498$t
DB01409,DB00673,72,DB00508$t
DB00871,DB01064,48,DB00343$h
DB00849,DB00444,74,DB13323$t
DB08439,DB01044,26,DB02513$t
DB04908,DB00208,72,DB09060$h
DB08922,DB00343,46,DB01399$h
DB00491,DB09245,8,DB00189$h
DB01267,DB00181,48,DB01112$h
DB01124,DB01168,8,DB00358$h
DB00652,DB00366,15,DB01136$h
DB11093,DB00910,48,DB01235$h
DB00722,DB01275,48,DB08822$h
DB08807,DB00472,72,DB06216$h
DB00704,DB01466,69,DB05676$t
DB06228,DB09288,5,DB00734$h
DB04855,DB00370,19,DB04948$h
DB00519,DB01359,48,DB01092$t
DB01563,DB00593,48,DB00152$t
DB00668,DB01407,48,DB00802$h
DB00353,DB00199,72,DB00202$t
DB01418,DB01120,5,DB09220$h
DB00972,DB09274,10,DB00844$t
DB09101,DB06636,46,DB09245$h
DB00696,DB00881,72,DB12026$t
DB01159,DB00187,48,DB01396$t
DB01203,DB13167,36,DB09072$t
DB00530,DB01104,46,DB11254$t
DB08981,DB00808,69,DB00692$t
DB09162,DB04576,74,DB00227$h
DB00898,DB00498,74,DB04908$t
DB00191,DB00370,75,DB01619$h
DB01154,DB00413,31,DB09119$t
DB00688,DB01380,48,DB00740$h
DB00543,DB00224,46,DB01186$t
DB00230,DB00501,72,DB06802$t
DB00187,DB00421,48,DB01222$t
DB00980,DB09120,46,DB00341$h
DB00335,DB00605,36,DB09055$t
DB00872,DB00496,72,DB01370$h
DB11609,DB00455,48,DB13167$t
DB00237,DB00771,48,DB00301$t
DB01045,DB00426,3,DB00958$h
DB04846,DB00972,36,DB09068$t
DB00599,DB00742,59,DB13874$t
DB00872,DB00731,72,DB00230$h
DB00844,DB01589,48,DB00235$h
DB00872,DB00972,72,DB06789$h
DB00521,DB01288,13,DB09220$t
DB00880,DB00914,69,DB01114$h
DB00252,DB00279,74,DB09322$h
DB00972,DB00656,15,DB09293$h
DB00794,DB00951,46,DB00588$h
DB01355,DB00700,59,DB00596$h
DB00091,DB00684,56,DB05351$h
DB00307,DB01072,46,DB09244$t
DB00540,DB00857,46,DB01004$t
DB06697,DB01167,46,DB01083$h
DB00371,DB00268,31,DB06712$t
DB08881,DB04855,74,DB00914$t
DB00559,DB00790,59,DB08867$h
DB01367,DB04846,59,DB13167$h
DB01577,DB00866,24,DB00310$h
DB08864,DB00813,74,DB09276$h
DB08899,DB00842,74,DB00784$h
DB00500,DB13158,48,DB09345$h
DB00335,DB01024,36,DB01007$t
DB00844,DB00252,48,DB04573$t
DB09280,DB06616,74,DB00486$t
DB00176,DB00391,48,DB01240$h
DB09280,DB00220,74,DB08901$t
DB00852,DB00373,24,DB11148$h
DB00778,DB00199,46,DB00704$t
DB08814,DB01207,5,DB00924$t
DB06402,DB00726,19,DB00933$t
DB00612,DB09073,72,DB00596$h
DB00865,DB00673,72,DB06699$t
DB00327,DB00496,46,DB00452$t
DB00425,DB00285,46,DB00397$t
DB09026,DB09084,36,DB00654$t
DB04855,DB00697,19,DB00753$h
DB00726,DB08820,72,DB00189$h
DB00747,DB01106,48,DB09293$h
DB00821,DB06737,48,DB00495$t
DB01234,DB01044,48,DB00834$h
DB00829,DB00622,46,DB00609$t
DB01626,DB00519,59,DB00688$h
DB00684,DB00390,74,DB00607$h
DB00708,DB01018,53,DB00221$t
DB01422,DB08992,48,DB00352$t
DB00434,DB00176,69,DB00240$t
DB00974,DB00261,5,DB00367$h
DB00475,DB00208,46,DB08947$t
DB00238,DB00252,3,DB01155$h
DB00435,DB04920,48,DB00355$t
DB00757,DB08864,19,DB00590$t
DB00584,DB08808,59,DB09049$h
DB01086,DB00344,48,DB00759$t
DB01254,DB01072,72,DB09096$h
DB01394,DB00501,72,DB00791$t
DB00327,DB00283,46,DB01010$t
DB00972,DB00817,26,DB04846$t
DB01067,DB00177,46,DB00691$h
DB00657,DB06738,48,DB01575$t
DB00455,DB00349,46,DB00425$t
DB01248,DB01177,48,DB01084$t
DB00385,DB01078,57,DB09274$t
DB01151,DB00867,48,DB09277$t
DB11730,DB01227,32,DB01054$h
DB08971,DB04573,72,DB01370$h
DB06594,DB00283,48,DB01577$h
DB01229,DB09065,46,DB09276$h
DB01220,DB00344,72,DB08884$h
DB00652,DB00708,48,DB09026$h
DB00326,DB00230,69,DB00857$t
DB00813,DB00189,48,DB01127$t
DB01201,DB00136,3,DB00340$h
DB00661,DB01297,59,DB08974$t
DB00469,DB00808,69,DB13179$h
DB08881,DB00251,32,DB06202$h
DB00542,DB00866,59,DB01559$h
DB06701,DB06603,72,DB00242$h
DB00418,DB01209,48,DB01415$h
DB00418,DB09123,69,DB11614$t
DB01201,DB09083,74,DB01160$t
DB04846,DB06725,36,DB06708$h
DB00898,DB00582,46,DB00302$h
DB00343,DB09119,46,DB00527$t
DB00897,DB00091,46,DB06704$h
DB01377,DB00896,2,DB00503$h
DB06267,DB00343,9,DB00788$h
DB00958,DB01578,6,DB01241$h
DB00542,DB00783,74,DB11342$h
DB01239,DB00653,15,DB01228$h
DB00738,DB06413,46,DB00248$t
DB00468,DB06335,74,DB00310$t
DB00968,DB00696,70,DB09082$h
DB00223,DB08804,73,DB00292$t
DB00614,DB01244,59,DB06154$h
DB00794,DB06694,3,DB00409$h
DB00604,DB06717,72,DB01017$h
DB04574,DB00524,82,DB00345$t
DB00277,DB00349,69,DB04855$h
DB01618,DB08922,48,DB00195$t
DB01114,DB08883,15,DB04868$t
DB08912,DB01120,74,DB00361$h
DB00594,DB01224,48,DB00305$h
DB00458,DB00918,48,DB09104$t
DB00598,DB00988,48,DB00937$h
DB01229,DB00179,48,DB13595$t
DB08897,DB06204,48,DB01169$h
DB00298,DB01621,48,DB01192$t
DB01182,DB01189,19,DB01050$t
DB06716,DB04841,48,DB00452$h
DB06207,DB00810,72,DB06715$h
DB06770,DB00363,46,DB01200$t
DB01418,DB09054,46,DB01247$t
DB00563,DB00485,72,DB00783$h
DB00297,DB04846,72,DB09162$t
DB01628,DB08865,46,DB13874$t
DB01110,DB09238,48,DB06637$t
DB01159,DB06738,48,DB00653$h
DB12070,DB00257,46,DB00565$t
DB00455,DB00486,15,DB00332$h
DB00728,DB00385,39,DB00169$h
DB00281,DB09073,72,DB00618$t
DB06794,DB06698,69,DB01158$h
DB00899,DB09272,38,DB00957$t
DB00601,DB00623,48,DB00813$h
DB00975,DB01115,48,DB09060$h
DB01435,DB00281,46,DB00241$t
DB00722,DB00500,48,DB01124$t
DB01037,DB01241,46,DB09322$h
DB09183,DB00349,46,DB00501$h
DB01221,DB00343,46,DB00176$h
DB00559,DB08893,74,DB01189$t
DB00490,DB08883,15,DB00701$h
DB00596,DB00880,82,DB11575$t
DB09053,DB08811,72,DB01580$t
DB01359,DB06802,36,DB08814$h
DB00743,DB00458,19,DB00543$h
DB00475,DB06603,72,DB09000$t
DB00266,DB00313,46,DB01100$t
DB00435,DB00622,48,DB00905$h
DB01045,DB00263,3,DB01086$h
DB11915,DB00268,46,DB01291$h
DB00813,DB00952,48,DB11231$h
DB09232,DB01113,48,DB09102$t
DB12532,DB00494,48,DB09154$t
DB00681,DB01367,48,DB01262$h
DB00230,DB01215,69,DB11817$h
DB00936,DB00393,48,DB01395$t
DB01201,DB00468,3,DB09000$h
DB00381,DB01203,48,DB09414$t
DB01186,DB00208,46,DB00530$t
DB09245,DB00584,59,DB01014$h
DB01174,DB00499,3,DB00418$h
DB01576,DB01114,75,DB01283$h
DB01186,DB08827,48,DB01140$t
DB08984,DB00282,48,DB09154$t
DB00278,DB01357,74,DB00626$t
DB00683,DB00813,48,DB06791$t
DB00996,DB00726,48,DB00232$t
DB09570,DB00908,46,DB01345$t
DB00474,DB00292,48,DB00861$h
DB01047,DB00887,82,DB00115$h
DB01014,DB09288,56,DB09082$h
DB00413,DB00975,48,DB01150$h
DB00404,DB00405,48,DB00908$t
DB01156,DB00440,46,DB05676$t
DB09280,DB00872,3,DB00219$h
DB01039,DB00285,46,DB01250$t
DB00202,DB00452,39,DB01244$t
DB00797,DB00695,48,DB06810$h
DB00999,DB04948,59,DB00623$h
DB00468,DB00968,59,DB00313$t
DB01227,DB01072,46,DB05528$t
DB00735,DB01059,26,DB00363$t
DB00519,DB00866,59,DB00635$h
DB00158,DB08881,74,DB09135$h
DB00223,DB00232,82,DB00345$h
DB01435,DB00285,46,DB09123$t
DB09079,DB00361,72,DB01158$h
DB00542,DB00500,48,DB09135$t
DB00599,DB01282,59,DB01289$h
DB12161,DB01012,46,DB00783$t
DB04272,DB00939,5,DB01545$h
DB04574,DB01124,69,DB00610$t
DB05271,DB08865,46,DB00757$h
DB00477,DB00363,19,DB01002$t
DB01435,DB09198,46,DB01065$t
DB00503,DB08907,74,DB00790$t
DB00936,DB09232,48,DB00715$t
DB00641,DB00864,72,DB00760$h
DB00897,DB00697,48,DB01179$t
DB01104,DB00844,63,DB08970$t
DB01210,DB06709,45,DB00153$t
DB00938,DB00254,72,DB00972$t
DB00757,DB09291,46,DB00494$t
DB00189,DB00747,48,DB00226$t
DB00484,DB00450,15,DB01140$h
DB01115,DB01612,48,DB01167$t
DB09084,DB00223,48,DB00271$h
DB00738,DB05039,19,DB08801$t
DB00945,DB05676,48,DB00278$h
DB00540,DB00450,15,DB00974$h
DB06176,DB09119,46,DB00920$t
DB00999,DB00222,69,DB00773$h
DB00335,DB08439,36,DB00700$t
DB00844,DB01365,68,DB11633$h
DB04898,DB00179,5,DB00501$h
DB00230,DB06690,7,DB01298$h
DB06216,DB00423,48,DB01226$h
DB01558,DB00980,48,DB00202$t
DB01194,DB01118,72,DB08901$t
DB00187,DB09038,48,DB01605$t
DB08881,DB01138,74,DB04845$h
DB00794,DB06770,3,DB00527$h
DB09286,DB00343,48,DB06663$h
DB06772,DB01118,72,DB13595$h
DB00477,DB00285,19,DB00305$h
DB13874,DB00283,46,DB01429$t
DB00783,DB00461,80,DB00491$t
DB01098,DB00519,72,DB00500$t
DB11148,DB00349,48,DB00091$h
DB00252,DB00349,72,DB00196$h
DB00319,DB00798,74,DB06718$h
DB00934,DB00176,46,DB00562$h
DB01282,DB01197,48,DB00599$t
DB00461,DB00277,46,DB00846$t
DB01291,DB00696,70,DB02513$h
DB00312,DB00423,48,DB00212$t
DB01136,DB01014,36,DB01018$t
DB06701,DB09065,72,DB00673$h
DB00241,DB00268,31,DB00253$t
DB06725,DB00177,46,DB00539$t
DB13179,DB00285,46,DB00486$t
DB00408,DB01202,48,DB01599$t
DB08864,DB00208,72,DB04840$h
DB01397,DB00896,48,DB01226$t
DB01172,DB00573,71,DB11609$h
DB00922,DB01193,48,DB09320$h
DB12267,DB00227,74,DB00230$h
DB08976,DB01397,48,DB08958$h
DB08994,DB09283,5,DB04272$t
DB00484,DB01180,9,DB09352$h
DB08822,DB00519,48,DB00734$h
DB00623,DB00484,15,DB09270$t
DB00214,DB01144,48,DB00905$h
DB00731,DB01072,46,DB00853$t
DB06710,DB04855,46,DB00300$t
DB00175,DB00820,72,DB01359$h
DB00320,DB06717,72,DB00952$h
DB00961,DB00593,48,DB00499$t
DB01392,DB00230,69,DB00949$t
DB00363,DB09054,46,DB04898$h
DB00732,DB06148,1,DB00864$t
DB00238,DB06636,10,DB00305$t
DB00672,DB00188,46,DB06263$h
DB00300,DB01004,72,DB06771$h
DB00373,DB09291,46,DB04918$t
DB01200,DB06710,8,DB00686$h
DB00343,DB00800,59,DB06203$t
DB00731,DB12332,46,DB00583$h
DB11609,DB09244,48,DB01074$t
DB00918,DB00468,46,DB00326$h
DB08867,DB00268,46,DB01144$t
DB09280,DB09123,74,DB00961$h
DB01580,DB13139,13,DB00660$h
